fr24_id,Timestamp_start,Flight_start,Aircraft_start,Origin_start,Destination_start,Altitude_start,Ground_Speed_start,Vertical_Speed_start,Lat_start,Lon_start,Source_start,ETA_start,distance_to_airport_start,operating_as_start,Timestamp_end,Flight_end,Aircraft_end,Origin_end,Destination_end,Altitude_end,Ground_Speed_end,Vertical_Speed_end,Lat_end,Lon_end,Source_end,ETA_end,distance_to_airport_end,operating_as_end,Start_end_Distance_km,Max_Possible_Distance_km_end,Distance_From_Airport_Start_km,Distance_From_Airport_End_km,Coord_start in Airport Bounds
39384fa9,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,VY1266,A321,ARN,BCN,34000.0,420.0,64.0,57.80564,15.42114,ADSB,2025-02-22 12:41:36+00:00,251.66591863778865,VLG,,388.92,,251.66591863778865,
3938501e,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,FR7618,B738,ARN,PMI,36000.0,416.0,0.0,58.02895,15.54849,ADSB,2025-02-22 12:58:40+00:00,227.04222707102667,RYR,,385.216,,227.04222707102667,
393852af,2025-02-22 10:00:00+00:00,D84527,B738,ARN,RAK,0.0,0.0,0.0,59.65355,17.93561,ADSB,,0.23628839160899184,NSZ,2025-02-22 10:30:00+00:00,D84527,B738,ARN,RAK,18975.0,404.0,2048.0,59.03833,16.97287,ADSB,2025-02-22 15:13:04+00:00,87.66171095583803,NSZ,87.513244476343,374.10400000000004,0.23628839160899184,87.66171095583803,True
393853c8,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,D84455,B738,ARN,LGW,21700.0,412.0,1920.0,59.10239,16.84176,ADSB,2025-02-22 12:03:12+00:00,87.31314592419992,NSZ,,381.512,,87.31314592419992,
393853ec,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,SK1421,A20N,ARN,CPH,27925.0,394.0,2432.0,58.93483,16.66626,ADSB,2025-02-22 10:42:08+00:00,107.77287848215863,SAS,,364.844,,107.77287848215863,
393853f2,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,LO454,E295,ARN,WAW,10400.0,326.0,2496.0,59.33345,18.44815,ADSB,2025-02-22 11:16:16+00:00,45.718285019300644,LOT,,301.87600000000003,,45.718285019300644,
39385785,,,,,,,,,,,,,,,2025-02-22 10:00:00+00:00,SK903,A333,ARN,EWR,1850.0,178.0,1152.0,59.60756,17.89288,ADSB,,5.7539633612447805,SAS,,164.828,,5.7539633612447805,
3938580c,2025-02-22 10:00:00+00:00,FR3077,B38M,ARN,BCN,0.0,15.0,0.0,59.64869,17.92097,ADSB,,1.1885038837752593,RYR,2025-02-22 10:30:00+00:00,FR3077,B38M,ARN,BCN,36000.0,420.0,0.0,57.71887,15.19143,ADSB,2025-02-22 13:15:44+00:00,267.35976350842606,RYR,266.28639244846926,388.92,1.1885038837752593,267.35976350842606,True
39385c45,,,,,,,,,,,,,,,2025-02-22 10:30:00+00:00,D84269,B38M,ARN,TFS,34175.0,419.0,1088.0,58.74287,14.49692,ADSB,2025-02-22 15:49:20+00:00,220.60917368921736,NSZ,,387.994,,220.60917368921736,
393862ba,,,,,,,,,,,,,,,2025-02-22 10:30:00+00:00,BA777,A21N,ARN,LHR,5425.0,270.0,1472.0,59.5648,17.73505,ADSB,2025-02-22 12:41:36+00:00,15.167649244676815,BAW,,250.02,,15.167649244676815,
393866c2,2025-02-22 10:30:00+00:00,SK531,A20N,ARN,LHR,0.0,13.0,0.0,59.66096,17.92543,ADSB,,1.1544867403833168,SZS,2025-02-22 11:00:00+00:00,SK531,A20N,ARN,LHR,36000.0,420.0,0.0,57.73471,14.37836,ADSB,2025-02-22 12:48:00+00:00,296.34575442277276,SZS,296.34976565829874,388.92,1.1544867403833168,296.34575442277276,True
393866d8,2025-02-22 10:30:00+00:00,SK165,AT76,ARN,GOT,0.0,18.0,0.0,59.6658,17.92573,ADSB,,1.57572669199366,BRX,2025-02-22 11:00:00+00:00,SK165,AT76,ARN,GOT,16000.0,253.0,-64.0,59.00514,14.97409,ADSB,2025-02-22 11:31:12+00:00,182.99778110282205,BRX,182.77931632163896,234.27800000000002,1.57572669199366,182.99778110282205,True
39386753,,,,,,,,,,,,,,,2025-02-22 10:30:00+00:00,TG960,A359,ARN,,0.0,0.0,0.0,59.65144,17.92647,ADSB,,0.7854705481027456,THA,,inf,,0.7854705481027456,
39386ab2,2025-02-22 10:30:00+00:00,R66171,A321,ARN,GNB,0.0,3.0,0.0,59.64661,17.92786,ADSB,,1.0226875389224517,DTR,2025-02-22 11:00:00+00:00,R66171,A321,ARN,GNB,29925.0,428.0,1152.0,58.33369,15.46352,ADSB,2025-02-22 13:14:05+00:00,204.07756228234683,DTR,203.05741062744238,396.32800000000003,1.0226875389224517,204.07756228234683,True
39386aee,,,,,,,,,,,,,,,2025-02-22 11:00:00+00:00,KL1218,B738,ARN,AMS,38000.0,415.0,0.0,58.00827,14.86654,ADSB,2025-02-22 12:18:08+00:00,254.41447351426507,KLM,,384.29,,254.41447351426507,
39386f93,2025-02-22 11:00:00+00:00,TG961,A359,ARN,BKK,0.0,0.0,0.0,59.65144,17.92646,ADSB,,0.7860068468708737,THA,2025-02-22 11:30:00+00:00,TG961,A359,ARN,BKK,0.0,0.0,0.0,59.65144,17.92646,ADSB,2025-02-22 22:54:40+00:00,0.7860068468708737,THA,0.0,inf,0.7860068468708737,0.7860068468708737,True
3938743f,,,,,,,,,,,,,,,2025-02-22 11:00:00+00:00,SK1774,A320,ARN,TLL,8000.0,295.0,0.0,59.5755,18.13814,ADSB,2025-02-22 11:39:44+00:00,14.132763545287064,SAS,,273.17,,14.132763545287064,
393875c5,,,,,,,,,,,,,,,2025-02-22 11:00:00+00:00,SK8,CRJ9,ARN,LLA,1900.0,178.0,2112.0,59.61044,17.89673,ADSB,,5.370272649604907,BCY,,164.828,,5.370272649604907,
39387666,2025-02-22 11:00:00+00:00,SK2277,AT76,ARN,SCR,0.0,53.0,0.0,59.65782,17.92067,ADSB,,1.175895069619526,BRX,2025-02-22 11:30:00+00:00,SK2277,AT76,ARN,SCR,15975.0,268.0,-64.0,60.5234,14.73865,ADSB,2025-02-22 11:52:32+00:00,202.11285517888794,BRX,200.9436905242989,248.168,1.175895069619526,202.11285517888794,True
39387691,2025-02-22 11:30:00+00:00,FR4640,B738,ARN,RIX,0.0,0.0,0.0,59.66606,17.92365,ADSB,,1.6616425906939432,MAY,2025-02-22 12:00:00+00:00,FR4640,B738,ARN,RIX,18525.0,379.0,-1984.0,57.64114,22.58652,ADSB,2025-02-22 12:19:52+00:00,349.64133761097247,MAY,351.21181647206856,350.954,1.6616425906939432,349.64133761097247,True
3938782c,2025-02-22 11:00:00+00:00,D85351,B738,ARN,ALC,0.0,0.0,0.0,59.65237,17.92749,ADSB,,0.7046891823844503,NSZ,2025-02-22 11:30:00+00:00,D85351,B738,ARN,ALC,36000.0,423.0,0.0,57.73525,15.15271,ADSB,2025-02-22 14:43:12+00:00,267.21546072618656,NSZ,266.6846116423223,391.69800000000004,0.7046891823844503,267.21546072618656,True
39387e97,2025-02-22 11:30:00+00:00,AF1263,BCS3,ARN,CDG,0.0,0.0,0.0,59.64475,17.92644,ADSB,,1.233379426743582,AFR,2025-02-22 12:00:00+00:00,AF1263,BCS3,ARN,CDG,0.0,7.0,0.0,59.64394,17.92355,ADSB,2025-02-22 14:21:52+00:00,1.4056876592990866,AFR,0.18570495991328223,6.482,1.233379426743582,1.4056876592990866,True
39388385,,,,,,,,,,,,,,,2025-02-22 11:30:00+00:00,FR4692,B738,ARN,STN,1975.0,156.0,1088.0,59.61708,17.9035,ADSB,,4.539566659699354,MAY,,144.45600000000002,,4.539566659699354,
393885f2,2025-02-22 11:30:00+00:00,SK7673,A20N,ARN,LPA,0.0,18.0,0.0,59.66471,17.92649,ADSB,,1.4496802395028012,SZS,2025-02-22 12:00:00+00:00,SK7673,A20N,ARN,LPA,36025.0,409.0,64.0,58.49205,13.04736,ADSB,2025-02-22 17:16:48+00:00,307.88711827113997,SZS,307.67868991561454,378.73400000000004,1.4496802395028012,307.88711827113997,True
39388753,2025-02-22 11:30:00+00:00,LH2415,A321,ARN,MUC,0.0,0.0,0.0,59.65233,17.92838,ADSB,,0.6565228935764812,DLH,2025-02-22 12:00:00+00:00,LH2415,A321,ARN,MUC,34050.0,420.0,0.0,57.5018,16.19651,ADSB,2025-02-22 13:30:40+00:00,259.7087749981708,DLH,259.3279354192461,388.92,0.6565228935764812,259.7087749981708,True
393887d4,,,,,,,,,,,,,,,2025-02-22 11:30:00+00:00,PC1280,A21N,ARN,SAW,9700.0,295.0,2624.0,59.44804,18.16788,ADSB,2025-02-22 14:34:40+00:00,26.217064304118633,PGT,,273.17,,26.217064304118633,
39388a77,,,,,,,,,,,,,,,2025-02-22 12:00:00+00:00,SK7857,A20N,ARN,INN,28800.0,400.0,1088.0,58.69143,17.09088,ADSB,2025-02-22 14:02:40+00:00,117.40847469481264,SAS,,370.40000000000003,,117.40847469481264,
39389098,,,,,,,,,,,,,,,2025-02-22 12:00:00+00:00,D88637,B738,ARN,BCN,23300.0,401.0,1984.0,58.95941,17.1557,ADSB,2025-02-22 15:23:12+00:00,89.09495737605026,NOZ,,371.326,,89.09495737605026,
39389928,2025-02-22 12:00:00+00:00,SK2728,AT76,ARN,TKU,0.0,7.0,0.0,59.65239,17.9282,ADSB,,0.6651010490738597,BRX,2025-02-22 12:30:00+00:00,SK2728,AT76,ARN,TKU,15000.0,284.0,-128.0,60.20983,21.127,ADSB,2025-02-22 12:43:44+00:00,188.00798619467074,BRX,188.66408900260578,262.98400000000004,0.6651010490738597,188.00798619467074,True
39389ccb,,,,,,,,,,,,,,,2025-02-22 12:30:00+00:00,6B431,B38M,ARN,HRG,30275.0,445.0,960.0,58.49694,20.2229,ADSB,2025-02-22 17:01:52+00:00,183.17845779730342,BLX,,412.07,,183.17845779730342,
39389f09,,,,,,,,,,,,,,,2025-02-22 12:30:00+00:00,FI307,B39M,ARN,KEF,17325.0,369.0,1728.0,59.73083,16.66736,ADSB,2025-02-22 15:19:28+00:00,71.9167509053234,ICE,,341.694,,71.9167509053234,
39389fe0,,,,,,,,,,,,,,,2025-02-22 12:30:00+00:00,LX1249,A321,ARN,ZRH,21850.0,388.0,1664.0,58.93556,16.93625,ADSB,2025-02-22 14:21:52+00:00,98.08283048738014,SWR,,359.288,,98.08283048738014,
3938a1b6,,,,,,,,,,,,,,,2025-02-22 12:30:00+00:00,SK81,AT76,ARN,VBY,13000.0,243.0,0.0,59.03577,18.10034,ADSB,2025-02-22 12:56:32+00:00,69.2936436020658,BRX,,225.018,,69.2936436020658,
3938a26c,2025-02-22 13:00:00+00:00,SK2949,A20N,ARN,SVQ,0.0,3.0,0.0,59.6539,17.93161,ADSB,,0.4626871990186655,SZS,2025-02-22 13:30:00+00:00,SK2949,A20N,ARN,SVQ,34675.0,424.0,768.0,58.02777,15.59412,ADSB,2025-02-22 17:14:40+00:00,225.56885941667562,SZS,225.3181883253619,392.624,0.4626871990186655,225.56885941667562,True
3938a340,,,,,,,,,,,,,,,2025-02-22 12:30:00+00:00,AY808,E190,ARN,HEL,20700.0,377.0,2560.0,59.81163,18.71576,ADSB,2025-02-22 13:07:12+00:00,46.90667715724089,FCM,,349.10200000000003,,46.90667715724089,
3938ad77,,,,,,,,,,,,,,,2025-02-22 13:00:00+00:00,LX1247,A20N,ARN,ZRH,35000.0,416.0,0.0,58.1738,16.32772,ADSB,2025-02-22 15:00:16+00:00,188.77277998212656,SWR,,385.216,,188.77277998212656,
3938af1d,,,,,,,,,,,,,,,2025-02-22 13:00:00+00:00,KL1220,B738,ARN,AMS,36825.0,424.0,768.0,58.26508,15.40726,ADSB,2025-02-22 14:19:44+00:00,211.9201969877449,KLM,,392.624,,211.9201969877449,
3938b4d0,,,,,,,,,,,,,,,2025-02-22 13:00:00+00:00,SK7937,A20N,ARN,SZG,21225.0,379.0,2240.0,59.08741,17.37355,ADSB,2025-02-22 14:56:00+00:00,70.65353945659622,SZS,,350.954,,70.65353945659622,
3938b917,,,,,,,,,,,,,,,2025-02-22 13:00:00+00:00,EW5064,A320,ARN,INN,7275.0,253.0,2112.0,59.51669,17.68973,ADSB,2025-02-22 15:04:32+00:00,20.73085593666091,EWL,,234.27800000000002,,20.73085593666091,
3938b998,2025-02-22 13:00:00+00:00,FR4686,B738,ARN,AGP,0.0,0.0,0.0,59.64746,17.92531,ADSB,,1.059266459285031,RYR,2025-02-22 13:30:00+00:00,FR4686,B738,ARN,AGP,14550.0,350.0,2560.0,59.2873,17.38975,ADSB,2025-02-22 17:25:20+00:00,51.22337577426756,RYR,50.19068045742226,324.1,1.059266459285031,51.22337577426756,True
3938bec1,2025-02-22 13:00:00+00:00,FR4626,B738,ARN,KRK,0.0,0.0,0.0,59.64665,17.92644,ADSB,,1.0735922553502981,MAY,2025-02-22 13:30:00+00:00,FR4626,B738,ARN,KRK,37000.0,417.0,0.0,57.51548,17.04165,ADSB,2025-02-22 14:45:20+00:00,243.36865530841735,MAY,242.45587129119775,386.142,1.0735922553502981,243.36865530841735,True
3938c13d,,,,,,,,,,,,,,,2025-02-22 13:30:00+00:00,AY810,E190,ARN,HEL,35000.0,455.0,-64.0,60.2114,21.52165,ADSB,2025-02-22 13:54:08+00:00,208.93556125739693,FCM,,421.33000000000004,,208.93556125739693,
3938c454,,,,,,,,,,,,,,,2025-02-22 13:30:00+00:00,PE765,E170,ARN,ACH,27900.0,411.0,704.0,58.1315,16.79114,ADSB,2025-02-22 15:30:50+00:00,181.6468126072163,PEV,,380.586,,181.6468126072163,
3938c708,,,,,,,,,,,,,,,2025-02-22 13:30:00+00:00,SK1423,CRJ9,ARN,CPH,10700.0,301.0,704.0,59.46523,17.53115,ADSB,2025-02-22 14:17:36+00:00,31.120905042151207,BCY,,278.726,,31.120905042151207,
3938c715,2025-02-22 13:30:00+00:00,TK1790,A21N,ARN,IST,0.0,3.0,0.0,59.65351,17.93423,ADSB,,0.313838703311675,THY,2025-02-22 14:00:00+00:00,TK1790,A21N,ARN,IST,26225.0,457.0,832.0,58.41312,19.93257,ADSB,2025-02-22 16:46:56+00:00,178.93527866897097,THY,179.13602612289014,423.182,0.313838703311675,178.93527866897097,True
3938c72e,,,,,,,,,,,,,,,2025-02-22 13:30:00+00:00,SK489,AT76,ARN,OSL,13175.0,204.0,576.0,59.67796,16.82172,ADSB,2025-02-22 14:02:40+00:00,62.84827253359668,BRX,,188.904,,62.84827253359668,
3938d178,2025-02-22 13:30:00+00:00,TP781,A21N,ARN,LIS,0.0,12.0,0.0,59.6533,17.92278,ADSB,,0.9574520577019159,TAP,2025-02-22 14:00:00+00:00,TP781,A21N,ARN,LIS,34000.0,414.0,0.0,57.84737,14.78618,ADSB,2025-02-22 17:38:08+00:00,270.9198718751463,TAP,270.24192963180633,383.36400000000003,0.9574520577019159,270.9198718751463,True
3938d29d,2025-02-22 13:30:00+00:00,EK158,B77W,ARN,DXB,0.0,0.0,0.0,59.65393,17.93752,ADSB,,0.13590435469210688,UAE,2025-02-22 14:00:00+00:00,EK158,B77W,ARN,DXB,23575.0,437.0,1920.0,58.97303,19.27409,ADSB,2025-02-22 20:01:04+00:00,107.04265665940274,UAE,107.16477634724478,404.66200000000003,0.13590435469210688,107.04265665940274,True
3938daff,,,,,,,,,,,,,,,2025-02-22 14:00:00+00:00,LH803,A320,ARN,FRA,30800.0,410.0,960.0,58.36506,16.31808,ADSB,2025-02-22 15:32:16+00:00,170.71810625449484,DLH,,379.66,,170.71810625449484,
3938df46,,,,,,,,,,,,,,,2025-02-22 14:00:00+00:00,SK527,A20N,ARN,LHR,16275.0,338.0,2688.0,59.36798,17.33472,ADSB,2025-02-22 16:08:32+00:00,46.62249490238779,SZS,,312.988,,46.62249490238779,
3938e4ed,2025-02-22 14:00:00+00:00,IB824,A20N,ARN,MAD,0.0,20.0,0.0,59.6506,17.92168,ADSB,,1.070232573817477,IBE,2025-02-22 14:30:00+00:00,IB824,A20N,ARN,MAD,34950.0,413.0,0.0,57.73758,14.56403,ADSB,2025-02-22 17:31:44+00:00,288.7688897448943,IBE,287.82671469952714,382.43800000000005,1.070232573817477,288.7688897448943,True
3938e631,2025-02-22 14:00:00+00:00,LH2417,A321,ARN,MUC,0.0,4.0,0.0,59.65283,17.9246,ADSB,,0.8585139810734916,DLH,2025-02-22 14:30:00+00:00,LH2417,A321,ARN,MUC,34050.0,418.0,0.0,57.47358,15.87666,ADSB,2025-02-22 16:02:08+00:00,270.2920982261413,DLH,269.8322654987242,387.06800000000004,0.8585139810734916,270.2920982261413,True
3938e7b9,2025-02-22 14:00:00+00:00,SK6071,A20N,ARN,LIN,0.0,0.0,0.0,59.65376,17.93966,ADSB,,0.025462628557870442,SAS,2025-02-22 14:30:00+00:00,SK6071,A20N,ARN,LIN,36000.0,419.0,64.0,57.64398,16.10312,ADSB,2025-02-22 16:38:39+00:00,247.40855796031033,SAS,247.42613369004584,387.994,0.025462628557870442,247.40855796031033,True
3938ef04,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,SK7885,A20N,ARN,TRN,29500.0,403.0,1344.0,58.69066,16.90636,ADSB,2025-02-22 17:01:52+00:00,122.19114057904157,SZS,,373.178,,122.19114057904157,
3938f05e,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,,E55P,ARN,OSD,30000.0,410.0,256.0,60.26889,17.14464,ADSB,2025-02-22 15:12:52+00:00,81.48998122590591,NJE,,379.66,,81.48998122590591,
3938f4ab,2025-02-22 14:30:00+00:00,OS314,A320,ARN,VIE,0.0,1.0,0.0,59.65083,17.929,ADSB,,0.678515464375025,AUA,2025-02-22 15:00:00+00:00,OS314,A320,ARN,VIE,9750.0,286.0,2240.0,59.44604,18.17773,ADSB,2025-02-22 16:42:40+00:00,26.68581691785719,AUA,26.739913910925075,264.836,0.678515464375025,26.68581691785719,True
3938f584,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,SK12,A320,ARN,LLA,19375.0,403.0,1984.0,60.03424,17.80827,ADSB,2025-02-22 15:28:00+00:00,42.96435919573536,SAS,,373.178,,42.96435919573536,
3938f658,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,SK1817,A20N,ARN,AGP,8625.0,355.0,3136.0,59.41928,17.59394,ADSB,2025-02-22 18:29:20+00:00,32.538398405104545,SZS,,328.73,,32.538398405104545,
3938f703,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,SK710,AT76,ARN,HEL,7725.0,207.0,1088.0,59.58696,18.43167,ADSB,2025-02-22 15:06:40+00:00,28.632891821187517,BRX,,191.68200000000002,,28.632891821187517,
3938f786,,,,,,,,,,,,,,,2025-02-22 14:30:00+00:00,SK2665,A20N,ARN,SZG,6400.0,250.0,3392.0,59.56554,17.74182,ADSB,2025-02-22 16:29:52+00:00,14.825967760436997,SAS,,231.5,,14.825967760436997,
3939010c,,,,,,,,,,,,,,,2025-02-22 15:00:00+00:00,SK1803,A20N,ARN,AGP,36000.0,424.0,0.0,57.85295,15.46636,ADSB,2025-02-22 18:37:52+00:00,245.8115995575712,SZS,,392.624,,245.8115995575712,
3939015c,,,,,,,,,,,,,,,2025-02-22 15:00:00+00:00,FR3656,B38M,ARN,BGY,32025.0,425.0,960.0,58.12308,17.02305,ADSB,2025-02-22 17:06:08+00:00,178.14067030142294,RYR,,393.55,,178.14067030142294,
39390773,,,,,,,,,,,,,,,2025-02-22 15:00:00+00:00,PC5020,A20N,ARN,AYT,25700.0,426.0,1536.0,58.90421,19.0405,ADSB,2025-02-22 18:20:48+00:00,104.16946766435534,PGT,,394.476,,104.16946766435534,
39390958,2025-02-22 15:00:00+00:00,LX1233,BCS3,ARN,GVA,0.0,0.0,0.0,59.654,17.93544,ADSB,,0.25098863095477025,SWR,2025-02-22 15:30:00+00:00,LX1233,BCS3,ARN,GVA,0.0,0.0,0.0,59.65354,17.93392,ADSB,2025-02-22 18:01:36+00:00,0.33123030679752685,SWR,0.0995385794992682,inf,0.25098863095477025,0.33123030679752685,True
39391047,,,,,,,,,,,,,,,2025-02-22 15:00:00+00:00,SK611,A20N,ARN,GVA,2825.0,205.0,2240.0,59.60446,17.87021,ADSB,2025-02-22 17:21:04+00:00,6.715892730604956,SAS,,189.83,,6.715892730604956,
3939150a,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,SK409,E195,ARN,CPH,30000.0,416.0,64.0,57.9082,15.04994,ADSB,2025-02-22 16:02:08+00:00,255.6968959815352,SVS,,385.216,,255.6968959815352,
393918aa,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,PC1282,B738,ARN,SAW,33650.0,447.0,960.0,58.326,19.96225,ADSB,2025-02-22 18:20:48+00:00,187.63563022936964,PGT,,413.922,,187.63563022936964,
39391aa6,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,SK2679,CRJ9,ARN,BER,27600.0,402.0,960.0,58.60531,16.51401,ADSB,2025-02-22 16:32:00+00:00,142.13164366356943,BCY,,372.252,,142.13164366356943,
39391b57,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,LX1251,A321,ARN,ZRH,27700.0,418.0,896.0,58.44619,16.22049,ADSB,2025-02-22 17:14:40+00:00,166.39401361321356,SWR,,387.06800000000004,,166.39401361321356,
3939276f,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,,A320,ARN,NYO,0.0,11.0,0.0,59.65596,17.92358,ADSB,,0.950794748803501,WZZ,,10.186,,0.950794748803501,
3939291c,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,SK163,AT76,ARN,GOT,5475.0,182.0,1280.0,59.59785,17.59653,ADSB,2025-02-22 16:08:32+00:00,20.270556707277535,BRX,,168.532,,20.270556707277535,
393929e3,2025-02-22 15:30:00+00:00,,PC24,ARN,VBY,0.0,0.0,0.0,59.65646,17.9545,ADSB,,0.8862901764528504,SWE,2025-02-22 16:00:00+00:00,,PC24,ARN,VBY,15800.0,301.0,-2688.0,58.29506,18.44808,ADSB,2025-02-22 16:18:17+00:00,153.83848952717156,SWE,153.99981035654292,278.726,0.8862901764528504,153.83848952717156,True
39392beb,2025-02-22 15:30:00+00:00,D89616,B38M,ARN,TRN,0.0,0.0,0.0,59.64703,17.92419,ADSB,,1.1382329932388746,NSZ,2025-02-22 16:00:00+00:00,D89616,B38M,ARN,TRN,34525.0,413.0,1088.0,58.15205,16.094,ADSB,2025-02-22 18:14:24+00:00,197.75265636058222,NSZ,196.66604439067828,382.43800000000005,1.1382329932388746,197.75265636058222,True
39392cd0,2025-02-22 15:30:00+00:00,SK2617,A20N,ARN,GVA,0.0,0.0,0.0,59.65299,17.93303,ADSB,,0.3861947531732005,SZS,2025-02-22 16:00:00+00:00,SK2617,A20N,ARN,GVA,38025.0,421.0,0.0,57.59685,15.97988,ADSB,2025-02-22 17:57:20+00:00,255.2678673302383,SZS,255.0387706145412,389.846,0.3861947531732005,255.2678673302383,True
39392ce7,2025-02-22 15:30:00+00:00,SK1492,A20N,ARN,TOS,0.0,0.0,0.0,59.65448,17.93342,ADSB,,0.3740532935445238,SAS,2025-02-22 16:00:00+00:00,SK1492,A20N,ARN,TOS,38025.0,461.0,0.0,62.0284,17.20175,ADSB,2025-02-22 17:16:48+00:00,267.07758943864275,SAS,266.92310820132946,426.886,0.3740532935445238,267.07758943864275,True
39392e0a,,,,,,,,,,,,,,,2025-02-22 15:30:00+00:00,,A20N,ARN,,0.0,0.0,0.0,59.65326,17.93136,ADSB,,0.4761052577502615,SZS,,inf,,0.4761052577502615,
39392f12,2025-02-22 15:30:00+00:00,D89720,B38M,ARN,TRN,0.0,0.0,0.0,59.64708,17.9274,ADSB,,1.0016999162766322,NOZ,2025-02-22 16:00:00+00:00,D89720,B38M,ARN,TRN,26600.0,425.0,1536.0,58.5081,16.55622,ADSB,2025-02-22 18:20:48+00:00,149.89848950211362,NOZ,148.91782183783332,393.55,1.0016999162766322,149.89848950211362,True
39392ff5,,,,,,,,,,,,,,,2025-02-22 16:00:00+00:00,SK1605,A20N,ARN,ZRH,35750.0,401.0,832.0,58.27954,16.43893,ADSB,2025-02-22 17:48:48+00:00,175.33256445272235,SAS,,371.326,,175.33256445272235,
39393150,,,,,,,,,,,,,,,2025-02-22 16:30:00+00:00,SK615,A20N,ARN,GVA,27775.0,392.0,1472.0,58.86577,16.96583,ADSB,2025-02-22 18:48:32+00:00,103.62053773099464,SZS,,362.992,,103.62053773099464,
3939379d,,,,,,,,,,,,,,,2025-02-22 16:00:00+00:00,FR4622,B738,ARN,TLL,25025.0,404.0,2048.0,59.44646,19.2972,ADSB,2025-02-22 16:36:16+00:00,79.88053411479446,MAY,,374.10400000000004,,79.88053411479446,
39393b57,,,,,,,,,,,,,,,2025-02-22 16:00:00+00:00,SK2689,A20N,ARN,MXP,8900.0,294.0,3264.0,59.49609,17.66175,ADSB,2025-02-22 18:46:24+00:00,23.48849701297426,SAS,,272.244,,23.48849701297426,
393949d4,,,,,,,,,,,,,,,2025-02-22 16:30:00+00:00,SK7891,A20N,ARN,TRN,31450.0,409.0,1024.0,58.61732,16.41579,ADSB,2025-02-22 18:48:32+00:00,144.3331996040459,SZS,,378.73400000000004,,144.3331996040459,
393953b3,,,,,,,,,,,,,,,2025-02-22 16:30:00+00:00,LH807,A20N,ARN,FRA,650.0,141.0,3072.0,59.64249,17.91482,ADSB,,1.8664484888843558,DLH,,130.566,,1.8664484888843558,
393958c3,2025-02-22 16:30:00+00:00,SK7203,A20N,ARN,TRN,0.0,16.0,0.0,59.65465,17.92593,ADSB,,0.7897023604321218,SZS,2025-02-22 17:00:00+00:00,SK7203,A20N,ARN,TRN,38000.0,416.0,0.0,57.35083,14.7149,ADSB,2025-02-22 19:20:32+00:00,317.19674625109644,SZS,316.819233235079,385.216,0.7897023604321218,317.19674625109644,True
39395c25,2025-02-22 16:30:00+00:00,KL1224,B738,ARN,AMS,0.0,3.0,0.0,59.64358,17.92779,ADSB,,1.2978326639463276,KLM,2025-02-22 17:00:00+00:00,KL1224,B738,ARN,AMS,37000.0,416.0,896.0,58.39438,15.59399,ADSB,2025-02-22 18:20:48+00:00,193.9543782867627,KLM,192.69225186743176,385.216,1.2978326639463276,193.9543782867627,True
39395d6f,,,,,,,,,,,,,,,2025-02-22 17:00:00+00:00,D84329,B738,ARN,LYS,35000.0,426.0,-64.0,58.18434,15.27475,ADSB,2025-02-22 19:05:36+00:00,223.78351442946462,NSZ,,394.476,,223.78351442946462,
3939669c,,,,,,,,,,,,,,,2025-02-22 17:00:00+00:00,SK2659,A20N,ARN,MUC,19775.0,350.0,2304.0,59.28557,17.46359,ADSB,2025-02-22 18:48:32+00:00,48.96734192970554,SZS,,324.1,,48.96734192970554,
39396ad8,2025-02-22 17:00:00+00:00,FR4771,B738,ARN,CGN,0.0,124.0,-64.0,59.65618,17.92003,ADSB,,1.1494781145024482,MAY,2025-02-22 17:30:00+00:00,FR4771,B738,ARN,CGN,38000.0,401.0,0.0,57.23211,14.47892,ADSB,2025-02-22 18:48:32+00:00,336.14913816680865,MAY,335.69232379615784,371.326,1.1494781145024482,336.14913816680865,True
39396b29,,,,,,,,,,,,,,,2025-02-22 17:00:00+00:00,AY816,E190,ARN,HEL,3050.0,184.0,3008.0,59.58852,17.90387,ADSB,,7.507682177129978,FCM,,170.38400000000001,,7.507682177129978,
39396b9c,2025-02-22 17:00:00+00:00,CAT423,B738,ARN,SZG,0.0,13.0,0.0,59.66543,17.92598,ADSB,,1.5331219634447304,CAT,2025-02-22 17:30:00+00:00,CAT423,B738,ARN,SZG,38000.0,421.0,0.0,56.96283,16.00262,ADSB,2025-02-22 19:00:08+00:00,319.84564522980736,CAT,320.7918417529092,389.846,1.5331219634447304,319.84564522980736,True
