fr24_id,Timestamp_start,Flight_start,Aircraft_start,Origin_start,Destination_start,Altitude_start,Ground_Speed_start,Vertical_Speed_start,Lat_start,Lon_start,Source_start,ETA_start,distance_to_airport_start,operating_as_start,Timestamp_end,Flight_end,Aircraft_end,Origin_end,Destination_end,Altitude_end,Ground_Speed_end,Vertical_Speed_end,Lat_end,Lon_end,Source_end,ETA_end,distance_to_airport_end,operating_as_end,Start_end_Distance_km,Max_Possible_Distance_km_end,Distance_From_Airport_Start_km,Distance_From_Airport_End_km,Coord_end in Airport Bounds
3938769b,2025-02-22 12:00:00+00:00,SK1420,A20N,CPH,ARN,625.0,110.0,-704.0,59.67847,17.9696,ADSB,2025-02-22 12:01:30+00:00,3.2371295291751254,SZS,,,,,,,,,,,,,,,,,3.2371295291751254,,
39387988,2025-02-22 11:30:00+00:00,PE969,E170,GOT,ARN,22925.0,444.0,-2688.0,59.36839,16.11543,ADSB,2025-02-22 11:55:55+00:00,107.69624158701309,PEV,,,,,,,,,,,,,,,,,107.69624158701309,,
39387d03,2025-02-22 12:30:00+00:00,LH2416,A321,MUC,ARN,35000.0,452.0,0.0,57.19846,16.78578,ADSB,2025-02-22 12:58:40+00:00,281.1287210533561,DLH,2025-02-22 13:00:00+00:00,LH2416,A321,MUC,ARN,0.0,134.0,-704.0,59.64822,17.95867,ADSB,2025-02-22 12:59:58+00:00,1.213535120693128,DLH,280.8196216924268,124.084,281.1287210533561,1.213535120693128,True
3938805e,2025-02-22 13:30:00+00:00,OS313,A320,VIE,ARN,19950.0,347.0,-1472.0,58.72064,17.84748,MLAT,2025-02-22 13:49:59+00:00,103.8675112910815,AUA,2025-02-22 14:00:00+00:00,OS313,A320,VIE,ARN,0.0,10.0,0.0,59.65189,17.92919,ADSB,,0.6246913508618639,AUA,103.65479355362486,9.26,103.8675112910815,0.6246913508618639,True
3938822e,2025-02-22 14:30:00+00:00,SK1854,A20N,ALC,ARN,36000.0,460.0,0.0,57.54052,16.43041,ADSB,2025-02-22 15:00:16+00:00,250.68889906403584,SZS,2025-02-22 15:00:00+00:00,SK1854,A20N,ALC,ARN,0.0,26.0,0.0,59.64682,17.9541,ADSB,,1.0969275799788527,SZS,250.28166334432424,24.076,250.68889906403584,1.0969275799788527,True
39388513,2025-02-22 14:00:00+00:00,LX1232,BCS3,GVA,ARN,22600.0,403.0,-1984.0,58.7837,17.3194,ADSB,2025-02-22 14:24:43+00:00,102.96323454422857,SWR,2025-02-22 14:30:00+00:00,LX1232,BCS3,GVA,ARN,0.0,0.0,0.0,59.65401,17.93543,ADSB,,0.2517648819820197,SWR,102.92646815106056,,102.96323454422857,0.2517648819820197,True
393888e9,2025-02-22 12:00:00+00:00,AY809,E190,HEL,ARN,22750.0,389.0,-3008.0,59.74528,19.69176,ADSB,2025-02-22 12:25:19+00:00,98.81233483722121,FCM,,,,,,,,,,,,,,,,,98.81233483722121,,
39388dbf,2025-02-22 13:30:00+00:00,SK7906,A20N,INN,ARN,8425.0,312.0,-1728.0,59.72527,18.27339,ADSB,2025-02-22 13:39:01+00:00,20.347846392549528,SAS,,,,,,,,,,,,,,,,,20.347846392549528,,
3938934c,2025-02-22 15:30:00+00:00,DY899,B738,FAO,ARN,31250.0,467.0,-2368.0,58.42259,16.64464,ADSB,2025-02-22 15:51:28+00:00,155.63591377488285,NSZ,2025-02-22 16:00:00+00:00,DY899,B738,FAO,ARN,0.0,24.0,0.0,59.65629,17.94061,ADSB,,0.30847191551492587,NSZ,155.92456643119772,22.224,155.63591377488285,0.30847191551492587,True
3938940e,2025-02-22 13:30:00+00:00,LX1250,A321,ZRH,ARN,35025.0,462.0,0.0,57.62776,15.82944,ADSB,2025-02-22 13:58:24+00:00,256.2002828427039,SWR,2025-02-22 14:00:00+00:00,LX1250,A321,ZRH,ARN,0.0,19.0,0.0,59.63305,17.9514,ADSB,2025-02-22 13:59:37+00:00,2.3700915081735796,SWR,254.53920905552042,17.594,256.2002828427039,2.3700915081735796,True
39389992,2025-02-22 14:00:00+00:00,SK690,A20N,LIN,ARN,35950.0,463.0,0.0,57.92519,16.67352,ADSB,2025-02-22 14:24:00+00:00,205.55928292202586,SZS,2025-02-22 14:30:00+00:00,SK690,A20N,LIN,ARN,0.0,19.0,0.0,59.65574,17.93627,ADSB,,0.31504524557555347,SZS,205.71435709551284,17.594,205.55928292202586,0.31504524557555347,True
39389b68,2025-02-22 14:30:00+00:00,SK2616,A20N,GVA,ARN,3150.0,301.0,-1024.0,59.77978,18.16078,ADSB,2025-02-22 14:35:14+00:00,18.72278929310596,SAS,,,,,,,,,,,,,,,,,18.72278929310596,,
39389cb3,2025-02-22 15:30:00+00:00,D84222,B38M,AGP,ARN,37000.0,465.0,64.0,58.22293,16.2724,ADSB,2025-02-22 15:55:44+00:00,185.61294564110034,NSZ,2025-02-22 16:00:00+00:00,D84222,B38M,AGP,ARN,0.0,25.0,0.0,59.64276,17.94375,ADSB,,1.219438363647988,NSZ,184.71115368934426,23.150000000000002,185.61294564110034,1.219438363647988,True
39389e8e,2025-02-22 13:00:00+00:00,SK2112,A20N,MMX,ARN,5800.0,290.0,-1984.0,59.71065,18.16277,ADSB,2025-02-22 13:07:16+00:00,14.033352449965461,SZS,,,,,,,,,,,,,,,,,14.033352449965461,,
3938a043,2025-02-22 15:30:00+00:00,AF1062,A321,CDG,ARN,33100.0,481.0,-960.0,58.55601,16.72614,ADSB,2025-02-22 15:53:36+00:00,140.33582210349581,AFR,2025-02-22 16:00:00+00:00,AF1062,A321,CDG,ARN,0.0,0.0,0.0,59.64475,17.92648,ADSB,,1.2320112620088484,AFR,139.11403544133327,,140.33582210349581,1.2320112620088484,True
3938a6c2,2025-02-22 14:00:00+00:00,SK7944,A20N,INN,ARN,35000.0,459.0,0.0,57.5235,16.60884,ADSB,2025-02-22 14:28:16+00:00,249.08073192057415,SAS,2025-02-22 14:30:00+00:00,SK7944,A20N,INN,ARN,0.0,31.0,0.0,59.64752,17.95434,ADSB,,1.0557981784690724,SAS,248.70826011243926,28.706000000000003,249.08073192057415,1.0557981784690724,True
3938a996,2025-02-22 13:00:00+00:00,SK406,A20N,CPH,ARN,37000.0,456.0,-64.0,57.56726,15.61355,ADSB,2025-02-22 13:28:32+00:00,268.23240198793786,SAS,2025-02-22 13:30:00+00:00,SK406,A20N,CPH,ARN,0.0,34.0,0.0,59.64082,17.95189,ADSB,,1.5691931314176675,SAS,267.37561298172886,31.484,268.23240198793786,1.5691931314176675,True
3938aa51,2025-02-22 14:00:00+00:00,LH806,A20N,FRA,ARN,30575.0,479.0,-3712.0,58.86392,15.53714,ADSB,2025-02-22 14:24:00+00:00,162.34030434940203,DLH,2025-02-22 14:30:00+00:00,LH806,A20N,FRA,ARN,0.0,4.0,0.0,59.65351,17.9352,ADSB,,0.2593503734121052,DLH,162.1176891978654,3.704,162.34030434940203,0.2593503734121052,True
3938ad91,2025-02-22 13:00:00+00:00,SK1773,A320,TLL,ARN,28000.0,406.0,0.0,59.60334,21.05625,ADSB,2025-02-22 13:24:16+00:00,175.2811107690032,SAS,,,,,,,,,,,,,,,,,175.2811107690032,,
3938ae27,2025-02-22 13:00:00+00:00,SK166,AT76,GOT,ARN,13000.0,301.0,0.0,58.76871,14.73743,ADSB,2025-02-22 13:28:32+00:00,207.10244194915032,BRX,2025-02-22 13:30:00+00:00,SK166,AT76,GOT,ARN,0.0,58.0,0.0,59.64017,17.95576,ADSB,2025-02-22 13:30:02+00:00,1.7362264930020452,BRX,207.23361888191232,53.708000000000006,207.10244194915032,1.7362264930020452,True
3938b42c,2025-02-22 16:30:00+00:00,SK2944,A20N,FAO,ARN,20150.0,415.0,-2560.0,59.41878,16.33603,ADSB,2025-02-22 16:51:10+00:00,94.10418249056364,SAS,,,,,,,,,,,,,,,,,94.10418249056364,,
3938b76d,2025-02-22 13:30:00+00:00,FR4641,B738,RIX,ARN,24900.0,452.0,-2176.0,59.06039,19.44104,ADSB,2025-02-22 13:55:59+00:00,107.64800466156652,MAY,,,,,,,,,,,,,,,,,107.64800466156652,,
3938b849,2025-02-22 14:00:00+00:00,SK9,CRJ9,LLA,ARN,750.0,124.0,-832.0,59.68236,17.97098,ADSB,2025-02-22 14:01:17+00:00,3.650841911678431,BCY,,,,,,,,,,,,,,,,,3.650841911678431,,
3938bf01,2025-02-22 14:00:00+00:00,SK414,E195,CPH,ARN,2275.0,153.0,-576.0,59.76146,18.00027,ADSB,2025-02-22 14:02:08+00:00,12.46946921082978,SVS,,,,,,,,,,,,,,,,,12.46946921082978,,
3938c3b8,2025-02-22 15:00:00+00:00,D84456,B738,LGW,ARN,16400.0,370.0,-1920.0,59.73715,16.42996,ADSB,2025-02-22 15:17:12+00:00,85.22273367243838,NSZ,,,,,,,,,,,,,,,,,85.22273367243838,,
3938c7e7,2025-02-22 13:30:00+00:00,SK2727,AT76,TKU,ARN,13975.0,273.0,0.0,60.17282,20.93219,ADSB,2025-02-22 14:02:40+00:00,176.49708964290886,BRX,2025-02-22 14:00:00+00:00,SK2727,AT76,TKU,ARN,0.0,14.0,0.0,59.65717,17.95154,ADSB,,0.7721618106713527,BRX,175.73940563811394,12.964,176.49708964290886,0.7721618106713527,True
3938cf25,2025-02-22 14:00:00+00:00,SK82,AT76,VBY,ARN,6275.0,278.0,-1984.0,59.67407,18.23044,ADSB,2025-02-22 14:07:26+00:00,16.480671081768847,BRX,,,,,,,,,,,,,,,,,16.480671081768847,,
3938d069,2025-02-22 15:30:00+00:00,BA780,A21N,LHR,ARN,2850.0,226.0,-704.0,59.82735,17.87996,ADSB,2025-02-22 15:33:20+00:00,19.615096593665236,BAW,,,,,,,,,,,,,,,,,19.615096593665236,,
3938d155,2025-02-22 14:30:00+00:00,D88866,B38M,CPH,ARN,16175.0,390.0,-3264.0,59.23306,17.91504,ADSB,2025-02-22 14:49:04+00:00,46.776771027443424,NOZ,,,,,,,,,,,,,,,,,46.776771027443424,,
3938de77,2025-02-22 15:30:00+00:00,KL1223,B738,AMS,ARN,1000.0,118.0,-704.0,59.69705,17.97638,ADSB,2025-02-22 15:30:59+00:00,5.255062323734028,KLM,,,,,,,,,,,,,,,,,5.255062323734028,,
3938e4f9,2025-02-22 14:30:00+00:00,,PC24,MXX,ARN,2550.0,154.0,-832.0,59.77386,18.00403,ADSB,2025-02-22 14:32:08+00:00,13.854570915594254,SWE,,,,,,,,,,,,,,,,,13.854570915594254,,
3938e7b5,2025-02-22 14:30:00+00:00,SK484,A20N,OSL,ARN,18775.0,395.0,-2496.0,59.89038,16.29083,ADSB,2025-02-22 14:49:40+00:00,95.99079648360771,SZS,2025-02-22 15:00:00+00:00,SK484,A20N,OSL,ARN,0.0,0.0,0.0,59.65326,17.93137,ADSB,,0.47554471538417703,SZS,95.54537034855727,,95.99079648360771,0.47554471538417703,True
3938edb7,2025-02-22 16:00:00+00:00,SK532,A20N,LHR,ARN,30475.0,459.0,-2112.0,59.35136,15.09891,ADSB,2025-02-22 16:32:11+00:00,163.7866373416914,SZS,2025-02-22 16:30:00+00:00,SK532,A20N,LHR,ARN,0.0,8.0,0.0,59.65442,17.93349,ADSB,,0.36846006231693484,SZS,163.45533571777074,7.408,163.7866373416914,0.36846006231693484,True
3938f478,2025-02-22 16:00:00+00:00,FR4772,B738,CGN,ARN,725.0,121.0,-704.0,59.68355,17.97153,ADSB,2025-02-22 16:00:50+00:00,3.7819354188010594,MAY,,,,,,,,,,,,,,,,,3.7819354188010594,,
3938f66c,2025-02-22 16:00:00+00:00,,CL60,LTN,ARN,18850.0,384.0,-2432.0,59.4819,16.65335,ADSB,2025-02-22 16:19:21+00:00,74.92711317422157,NJE,,,,,,,,,,,,,,,,,74.92711317422157,,
3938fa11,2025-02-22 20:00:00+00:00,D84242,B38M,LPA,ARN,925.0,123.0,-640.0,59.69293,17.97491,ADSB,2025-02-22 20:01:36+00:00,4.802253912493115,NSZ,,,,,,,,,,,,,,,,,4.802253912493115,,
3938fc1e,2025-02-22 15:00:00+00:00,,PC24,UME,ARN,21950.0,361.0,0.0,60.91984,18.66371,ADSB,2025-02-22 15:21:18+00:00,146.34661973056896,SWE,,,,,,,,,,,,,,,,,146.34661973056896,,
3938fe41,2025-02-22 20:00:00+00:00,SK1820,A20N,LPA,ARN,2975.0,253.0,-384.0,59.80742,17.91119,ADSB,2025-02-22 20:03:04+00:00,17.185183507197745,SZS,,,,,,,,,,,,,,,,,17.185183507197745,,
39390473,2025-02-22 15:00:00+00:00,SK9042,A20N,HEL,ARN,37925.0,423.0,0.0,59.98039,21.50032,MLAT,2025-02-22 15:23:44+00:00,202.31381032431767,SZS,2025-02-22 15:30:00+00:00,SK9042,A20N,HEL,ARN,0.0,13.0,0.0,59.6532,17.92747,ADSB,,0.6946463134343567,SZS,203.00044965282385,12.038,202.31381032431767,0.6946463134343567,True
393908a7,2025-02-22 19:30:00+00:00,SK2506,A20N,AGA,ARN,625.0,110.0,-576.0,59.67704,17.96918,ADSB,2025-02-22 19:31:25+00:00,3.0894443549572506,SZS,,,,,,,,,,,,,,,,,3.0894443549572506,,
39390b17,2025-02-22 20:30:00+00:00,SK2099,A20N,TFS,ARN,4575.0,292.0,-832.0,59.79684,17.73486,ADSB,2025-02-22 20:35:04+00:00,19.644118793636682,SZS,,,,,,,,,,,,,,,,,19.644118793636682,,
39390e8a,2025-02-22 20:00:00+00:00,DK1743,A339,LPA,ARN,31875.0,485.0,-2112.0,58.90869,15.18723,ADSB,2025-02-22 20:34:58+00:00,176.91394752440314,VKG,2025-02-22 20:30:00+00:00,DK1743,A339,LPA,ARN,0.0,13.0,0.0,59.65747,17.95086,ADSB,,0.7585368415177112,VKG,177.66436869118422,12.038,176.91394752440314,0.7585368415177112,True
393910e8,2025-02-22 16:30:00+00:00,LH2418,A320,MUC,ARN,18575.0,413.0,-2560.0,59.00496,17.84363,ADSB,2025-02-22 16:49:46+00:00,72.32540778307335,DLH,,,,,,,,,,,,,,,,,72.32540778307335,,
39391559,2025-02-22 16:00:00+00:00,CAT9423,B738,BLL,ARN,2375.0,153.0,0.0,59.79472,18.01199,ADSB,2025-02-22 16:01:46+00:00,16.210994694157286,CAT,,,,,,,,,,,,,,,,,16.210994694157286,,
39391b39,2025-02-22 15:30:00+00:00,AY815,E190,HEL,ARN,36000.0,434.0,0.0,59.99361,21.65086,MLAT,2025-02-22 15:57:52+00:00,210.81295786433074,FCM,2025-02-22 16:00:00+00:00,AY815,E190,HEL,ARN,0.0,17.0,0.0,59.63378,17.94933,ADSB,,2.261863158088767,FCM,210.75622770215261,15.742,210.81295786433074,2.261863158088767,True
39391b96,2025-02-22 16:00:00+00:00,D88876,B38M,CPH,ARN,5800.0,303.0,-2240.0,59.69852,18.1669,ADSB,2025-02-22 16:06:26+00:00,13.694524567667145,NSZ,,,,,,,,,,,,,,,,,13.694524567667145,,
39391d36,2025-02-22 15:30:00+00:00,SK9044,A20N,HEL,ARN,33975.0,428.0,64.0,60.01935,21.02083,MLAT,2025-02-22 15:52:31+00:00,176.8652477983436,SZS,2025-02-22 16:00:00+00:00,SK9044,A20N,HEL,ARN,0.0,22.0,0.0,59.65468,17.92865,ADSB,,0.6398512574158867,SZS,177.44054400745583,20.372,176.8652477983436,0.6398512574158867,True
39391f0d,2025-02-22 16:00:00+00:00,SK1424,CRJ9,CPH,ARN,16225.0,391.0,-2880.0,59.2805,17.90345,ADSB,2025-02-22 16:19:02+00:00,41.531549579061796,BCY,,,,,,,,,,,,,,,,,41.531549579061796,,
39391f49,2025-02-22 16:00:00+00:00,SK486,AT76,OSL,ARN,6050.0,249.0,-576.0,59.86296,17.70522,ADSB,2025-02-22 16:06:08+00:00,26.736514974495027,BRX,,,,,,,,,,,,,,,,,26.736514974495027,,
3939229d,2025-02-22 17:00:00+00:00,LH804,A20N,FRA,ARN,15750.0,393.0,-2816.0,59.5715,16.67838,ADSB,2025-02-22 17:17:27+00:00,71.53551712287094,DLH,,,,,,,,,,,,,,,,,71.53551712287094,,
393926f4,2025-02-22 17:00:00+00:00,FR4627,B738,KRK,ARN,4350.0,209.0,-384.0,59.80808,18.1366,MLAT,2025-02-22 17:05:00+00:00,20.4187222789507,MAY,,,,,,,,,,,,,,,,,20.4187222789507,,
39392d66,2025-02-22 17:00:00+00:00,FR755,A320,VIE,ARN,36000.0,450.0,0.0,57.52854,17.74939,MLAT,2025-02-22 17:27:28+00:00,236.5470362268244,LDA,2025-02-22 17:30:00+00:00,FR755,A320,VIE,ARN,0.0,13.0,0.0,59.6436,17.95109,ADSB,,1.2744137631988965,LDA,235.47398773125747,12.038,236.5470362268244,1.2744137631988965,True
39393418,2025-02-22 16:30:00+00:00,NH221,B788,HND,ARN,34975.0,566.0,0.0,37.76862,144.66797,ADSB,2025-02-23 04:56:32+00:00,8134.878849342199,AJX,,,,,,,,,,,,,,,,,8134.878849342199,,
39393476,2025-02-22 21:00:00+00:00,D85700,B38M,LPA,ARN,28525.0,446.0,-1984.0,58.95992,15.52148,ADSB,2025-02-22 21:30:25+00:00,157.432696246318,NSZ,,,,,,,,,,,,,,,,,157.432696246318,,
39394637,2025-02-22 17:30:00+00:00,SK7938,A20N,SZG,ARN,39000.0,447.0,0.0,57.411,17.45509,MLAT,2025-02-22 17:57:20+00:00,250.9401536246041,SZS,2025-02-22 18:00:00+00:00,SK7938,A20N,SZG,ARN,0.0,65.0,0.0,59.63869,17.95521,ADSB,2025-02-22 17:59:54+00:00,1.8645863526157467,SZS,249.4018770331309,60.190000000000005,250.9401536246041,1.8645863526157467,True
3939474c,2025-02-22 17:00:00+00:00,SK711,AT76,HEL,ARN,9800.0,260.0,-1472.0,59.77023,18.69589,ADSB,2025-02-22 17:11:23+00:00,44.34181330960619,BRX,,,,,,,,,,,,,,,,,44.34181330960619,,
39394de3,2025-02-22 17:00:00+00:00,SK13,A320,LLA,ARN,27325.0,388.0,-2112.0,60.92389,18.79888,ADSB,2025-02-22 17:30:01+00:00,148.9756665563176,SAS,2025-02-22 17:30:00+00:00,SK13,A320,LLA,ARN,0.0,0.0,0.0,59.654,17.92879,ADSB,,0.6214853005831887,SAS,149.12179239022944,,148.9756665563176,0.6214853005831887,True
393951d2,2025-02-22 18:00:00+00:00,EW5065,A320,INN,ARN,36000.0,468.0,-64.0,57.69046,16.774,ADSB,2025-02-22 18:27:12+00:00,228.4449567559335,EWL,2025-02-22 18:30:00+00:00,EW5065,A320,INN,ARN,0.0,28.0,0.0,59.64883,17.95482,ADSB,,0.9927052541726863,EWL,228.20322383717038,25.928,228.4449567559335,0.9927052541726863,True
39395aa7,2025-02-22 17:00:00+00:00,SK1410,A20N,CPH,ARN,39025.0,450.0,0.0,57.63386,15.53458,ADSB,2025-02-22 17:29:36+00:00,264.1658130642729,SZS,2025-02-22 17:30:00+00:00,SK1410,A20N,CPH,ARN,0.0,35.0,0.0,59.63558,17.95407,ADSB,2025-02-22 17:29:17+00:00,2.1522202000406425,SZS,262.92719867011334,32.410000000000004,264.1658130642729,2.1522202000406425,True
39395b7a,2025-02-22 17:00:00+00:00,,PC24,VBY,ARN,22000.0,358.0,0.0,58.95208,18.25473,ADSB,2025-02-22 17:21:57+00:00,80.02134483154866,SWE,,,,,,,,,,,,,,,,,80.02134483154866,,
39395c3e,2025-02-22 18:00:00+00:00,LO457,E190,WAW,ARN,2375.0,148.0,0.0,59.78168,18.00744,ADSB,2025-02-22 18:01:12+00:00,14.743876544234205,LOT,,,,,,,,,,,,,,,,,14.743876544234205,,
39395cf7,2025-02-22 19:00:00+00:00,,CL60,LIN,ARN,225.0,109.0,-448.0,59.65782,17.9621,ADSB,2025-02-22 19:00:52+00:00,1.3390244955766992,NJE,,,,,,,,,,,,,,,,,1.3390244955766992,,
393966bc,2025-02-22 17:30:00+00:00,SK2287,AT76,SCR,ARN,1400.0,107.0,-576.0,59.71549,17.9831,ADSB,2025-02-22 17:30:34+00:00,7.303840068632961,BRX,,,,,,,,,,,,,,,,,7.303840068632961,,
393968f1,2025-02-22 17:30:00+00:00,OS1421,A320,BLL,ARN,31025.0,411.0,0.0,58.71661,14.69156,ADSB,2025-02-22 17:58:37+00:00,212.30731910926522,AUA,2025-02-22 18:00:00+00:00,OS1421,A320,BLL,ARN,0.0,17.0,0.0,59.65068,17.95498,ADSB,,0.9095465741481215,AUA,212.91136295629235,15.742,212.30731910926522,0.9095465741481215,True
39396e64,2025-02-22 21:30:00+00:00,D84528,B738,RAK,ARN,11850.0,384.0,-1984.0,59.4425,16.84564,ADSB,2025-02-22 21:43:26+00:00,65.97625690336396,NSZ,,,,,,,,,,,,,,,,,65.97625690336396,,
39396fb7,2025-02-22 18:30:00+00:00,SK1412,A20N,CPH,ARN,175.0,108.0,-576.0,59.65631,17.96164,ADSB,2025-02-22 18:30:18+00:00,1.2639579126590157,SAS,,,,,,,,,,,,,,,,,1.2639579126590157,,
39397175,2025-02-22 19:00:00+00:00,BA786,A20N,LHR,ARN,4875.0,379.0,0.0,59.70129,17.38444,ADSB,2025-02-22 19:04:29+00:00,31.626792430500164,BAW,,,,,,,,,,,,,,,,,31.626792430500164,,
3939770c,2025-02-22 18:00:00+00:00,SK164,AT76,GOT,ARN,7575.0,283.0,-1728.0,59.73688,17.52493,ADSB,2025-02-22 18:08:57+00:00,25.055280068276613,BRX,,,,,,,,,,,,,,,,,25.055280068276613,,
39397a51,2025-02-22 18:00:00+00:00,FR4623,B738,TLL,ARN,1125.0,111.0,-576.0,59.70264,17.97837,ADSB,2025-02-22 18:01:59+00:00,5.872499953363538,MAY,,,,,,,,,,,,,,,,,5.872499953363538,,
39397e08,2025-02-22 18:30:00+00:00,SK2680,CRJ9,BER,ARN,22375.0,427.0,-2624.0,58.8201,17.7464,ADSB,2025-02-22 18:54:56+00:00,93.32535074810293,BCY,,,,,,,,,,,,,,,,,93.32535074810293,,
39398463,2025-02-22 19:30:00+00:00,SK6072,A20N,LIN,ARN,37000.0,421.0,0.0,57.3572,16.9512,MLAT,2025-02-22 20:02:03+00:00,261.71273015104424,SAS,2025-02-22 20:00:00+00:00,SK6072,A20N,LIN,ARN,0.0,14.0,0.0,59.63255,17.9505,ADSB,2025-02-22 19:59:15+00:00,2.4105076430149817,SAS,259.5774720592142,12.964,261.71273015104424,2.4105076430149817,True
39398651,2025-02-22 19:30:00+00:00,SK528,A20N,LHR,ARN,2150.0,149.0,-832.0,59.75096,17.99608,ADSB,2025-02-22 19:32:21+00:00,11.282520773715728,SZS,,,,,,,,,,,,,,,,,11.282520773715728,,
39398a88,2025-02-22 18:30:00+00:00,FR4048,B738,VNO,ARN,32125.0,444.0,-3648.0,59.05202,19.76715,ADSB,2025-02-22 19:06:09+00:00,123.28931846234066,RYS,,,,,,,,,,,,,,,,,123.28931846234066,,
39398cc6,2025-02-22 18:30:00+00:00,CA3155,A332,CTU,ARN,27600.0,418.0,0.0,33.64931,104.25671,ESTIMATED,2025-02-23 03:29:04+00:00,6633.340838205225,CAO,,,,,,,,,,,,,,,,,6633.340838205225,,
39398e69,2025-02-22 23:30:00+00:00,D84270,B38M,TFS,ARN,5050.0,300.0,-1344.0,59.74026,17.71133,ADSB,2025-02-22 23:36:28+00:00,16.04092858944573,NSZ,,,,,,,,,,,,,,,,,16.04092858944573,,
393994bb,2025-02-22 18:30:00+00:00,ET715,B789,OSL,ARN,9800.0,330.0,-1600.0,59.8835,17.01707,ADSB,2025-02-22 18:41:26+00:00,57.64188887775148,ETH,,,,,,,,,,,,,,,,,57.64188887775148,,
39399613,2025-02-22 19:30:00+00:00,SK1491,A20N,TOS,ARN,37025.0,387.0,0.0,61.79846,18.46576,ADSB,2025-02-22 19:58:56+00:00,240.20986472110042,SAS,2025-02-22 20:00:00+00:00,SK1491,A20N,TOS,ARN,0.0,20.0,0.0,59.65126,17.9547,ADSB,,0.8739423184283065,SAS,240.36746881344683,18.52,240.20986472110042,0.8739423184283065,True
39399d25,2025-02-22 21:00:00+00:00,LX1238,BCS3,GVA,ARN,13400.0,407.0,-2816.0,59.19657,17.13744,ADSB,2025-02-22 21:16:48+00:00,68.12850238900447,SWR,,,,,,,,,,,,,,,,,68.12850238900447,,
3939a67d,2025-02-22 22:30:00+00:00,SK2950,A20N,SVQ,ARN,28625.0,430.0,-1728.0,58.964,15.76235,ADSB,2025-02-22 23:02:33+00:00,145.42483469947334,SZS,,,,,,,,,,,,,,,,,145.42483469947334,,
3939a839,2025-02-22 19:00:00+00:00,AY819,AT75,HEL,ARN,16025.0,270.0,64.0,59.85389,20.06549,ADSB,2025-02-22 19:20:32+00:00,121.12148880872869,FCM,,,,,,,,,,,,,,,,,121.12148880872869,,
3939b306,2025-02-22 22:30:00+00:00,FR4687,B738,AGP,ARN,50.0,135.0,-704.0,59.66707,17.92401,ADSB,2025-02-22 22:30:03+00:00,1.7463981129556074,RYR,,,,,,,,,,,,,,,,,1.7463981129556074,,
3939b786,2025-02-22 21:00:00+00:00,SK612,A20N,GVA,ARN,2975.0,177.0,-320.0,59.81944,17.99002,ADSB,2025-02-22 21:03:00+00:00,18.659993736058425,SAS,,,,,,,,,,,,,,,,,18.659993736058425,,
3939b817,2025-02-22 21:00:00+00:00,FR3655,B38M,BGY,ARN,24350.0,431.0,-1984.0,58.68782,17.87094,MLAT,2025-02-22 21:25:58+00:00,107.45540965092614,MAY,,,,,,,,,,,,,,,,,107.45540965092614,,
3939b9cc,2025-02-22 19:30:00+00:00,SK2027,CRJ9,UME,ARN,18925.0,368.0,-2304.0,60.61246,18.587,ADSB,2025-02-22 19:51:42+00:00,112.48638149105594,BCY,,,,,,,,,,,,,,,,,112.48638149105594,,
3939bffd,2025-02-22 21:00:00+00:00,SK1606,A20N,ZRH,ARN,1100.0,104.0,-512.0,59.71715,17.94223,ADSB,2025-02-22 21:00:46+00:00,7.073850930304395,SAS,,,,,,,,,,,,,,,,,7.073850930304395,,
3939c8d2,2025-02-22 22:30:00+00:00,IB825,A20N,MAD,ARN,10850.0,332.0,-1536.0,59.51429,17.0504,ADSB,2025-02-22 22:42:20+00:00,52.409142297514414,IBE,,,,,,,,,,,,,,,,,52.409142297514414,,
3939cbe3,2025-02-22 20:00:00+00:00,FR4606,B738,KUN,ARN,34400.0,416.0,-1856.0,58.70611,20.14768,MLAT,2025-02-22 20:24:32+00:00,164.0578984224802,RYS,2025-02-22 20:30:00+00:00,FR4606,B738,KUN,ARN,0.0,11.0,0.0,59.64663,17.92389,ADSB,,1.179781625972572,RYS,164.27370764002143,10.186,164.0578984224802,1.179781625972572,True
3939cd35,2025-02-22 21:30:00+00:00,SK2618,A20N,GVA,ARN,16225.0,352.0,-1600.0,59.33939,16.76021,ADSB,2025-02-22 21:47:19+00:00,75.1850725013674,SZS,,,,,,,,,,,,,,,,,75.1850725013674,,
3939d146,2025-02-22 20:00:00+00:00,SK1430,A20N,CPH,ARN,33450.0,470.0,-3648.0,58.76196,15.67923,ADSB,2025-02-22 20:24:32+00:00,162.42749465479687,SZS,2025-02-22 20:30:00+00:00,SK1430,A20N,CPH,ARN,0.0,0.0,0.0,59.65369,17.93134,ADSB,,0.47644281102164404,SZS,162.05531271677077,,162.42749465479687,0.47644281102164404,True
3939d5dd,2025-02-22 21:30:00+00:00,SK2690,A20N,MXP,ARN,39025.0,455.0,0.0,57.42052,16.95628,MLAT,2025-02-22 21:58:24+00:00,254.77054876715647,SAS,2025-02-22 22:00:00+00:00,SK2690,A20N,MXP,ARN,0.0,8.0,0.0,59.65005,17.92095,ADSB,2025-02-22 21:59:16+00:00,1.1289231942146647,SAS,254.14927756333316,7.408,254.77054876715647,1.1289231942146647,True
