fr24_id,Timestamp,Flight,Aircraft,Origin,Destination,Altitude,Ground_Speed,Vertical_Speed,Lat,Lon,Source,operating_as,Track,ETA,distance_to_airport
393192c0,2025-02-20 09:04:00+00:00,AY805,AT75,HEL,ARN,0,48,0,59.66048,17.95239,ADSB,FCM,253,,1.0457234971075329
393192c0,2025-02-20 09:04:30+00:00,AY805,AT75,HEL,ARN,0,31,0,59.65805,17.94394,ADSB,FCM,216,,0.5519084506229889
393192c0,2025-02-20 09:05:00+00:00,AY805,AT75,HEL,ARN,0,26,0,59.65596,17.938,ADSB,FCM,250,,0.28726102667005454
393192c0,2025-02-20 09:05:30+00:00,AY805,AT75,HEL,ARN,0,27,0,59.65504,17.93078,ADSB,FCM,250,,0.5341463595588182
393192c0,2025-02-20 09:06:00+00:00,AY805,AT75,HEL,ARN,0,27,0,59.65304,17.92463,ADSB,FCM,205,,0.8549826863671077
393192c0,2025-02-20 09:06:30+00:00,AY805,AT75,HEL,ARN,0,29,0,59.64931,17.92284,ADSB,FCM,185,,1.063671242855829
393192c0,2025-02-20 09:07:00+00:00,AY805,AT75,HEL,ARN,0,25,0,59.6454,17.92145,ADSB,FCM,185,,1.372984608550168
39319d9a,2025-02-20 09:15:00+00:00,SK864,A320,OSL,ARN,0,133,-704,59.66381,17.97827,ADSB,SAS,255,2025-02-20 09:14:39+00:00,2.443007417826434
39319d9a,2025-02-20 09:15:30+00:00,SK864,A320,OSL,ARN,0,78,0,59.66005,17.94882,ADSB,SAS,255,2025-02-20 09:15:08+00:00,0.8826176330771871
3931a333,2025-02-20 09:16:30+00:00,SK1419,A20N,ARN,CPH,0,120,128,59.65077,17.91815,ADSB,SZS,191,,1.255720714819721
3931a549,2025-02-20 09:22:00+00:00,SK78,AT76,VBY,ARN,0,104,-640,59.66579,17.99387,ADSB,BRX,255,2025-02-20 09:21:43+00:00,3.3274608626533553
3931a549,2025-02-20 09:22:30+00:00,SK78,AT76,VBY,ARN,0,88,0,59.66217,17.96558,ADSB,BRX,253,2025-02-20 09:22:08+00:00,1.7361407770586121
3931a549,2025-02-20 09:23:00+00:00,SK78,AT76,VBY,ARN,0,44,0,59.6603,17.95086,ADSB,BRX,253,2025-02-20 09:22:08+00:00,0.9741917493699199
